OrderID,CustomerID,order_date,Item1ID,Item1Qty,Item1Price,Item2ID,Item2Qty,Item2Price,Item3ID,Item3Qty,Item3Price,Total_Price
729921,45272,3/18/15,69428171,5,78.52,80338704,5,7.49,56904473,8,78.64,1059.17
569672,16370,3/9/13,96415632,7,20.62,35301989,6,82.31,69153758,10,76.47,1402.9
946974,12508,3/24/11,85530063,7,44.76,75306711,2,72.56,64584544,4,9.39,496
684139,98109,12/31/19,20494593,6,67.87,86518693,9,44.6,43593745,2,88.14,984.9
448897,11808,12/9/12,38998996,9,74.9,42270296,5,97.64,98924771,7,23.11,1324.07
597820,20269,5/9/18,45633501,3,68.52,32104026,4,22.42,75173882,9,10.48,389.56
771690,23935,11/8/05,17112234,3,37.48,36367658,10,73.4,43894977,7,90.04,1476.72
290307,18365,8/16/03,67129502,1,12.98,47305464,3,42.99,46746698,10,93.03,1072.25
281229,48246,7/22/00,24432037,9,25.72,50106217,1,26.64,27797296,9,52.83,733.59
795711,66358,6/3/17,31150050,2,30.57,66205623,7,84.43,46646091,2,91.98,836.11
594736,22395,1/9/19,68262343,6,97.36,33147638,1,66.99,49164327,4,9.85,690.55
742192,56024,3/27/08,46305431,7,21.8,46302508,9,79.08,62465763,5,51.89,1123.77
703599,64627,1/3/02,35593921,9,83.03,85921298,1,70.1,86477945,8,8.81,887.85
600922,67380,11/2/18,93981312,5,93.99,31676072,4,37.48,25840210,7,71.18,1118.13
780303,94146,6/21/10,62426438,9,78.6,14970427,4,19.58,59902415,6,90.87,1330.94
183477,61338,11/16/10,67027004,8,43.19,50965602,8,47.24,79854836,3,14.13,765.83
458189,32952,4/28/00,19339995,10,55.11,,,,,,,551.1
549520,67834,7/11/10,25992518,1,27.25,19769772,5,42.89,24729000,7,55.46,629.92
989846,33931,8/20/06,68200721,8,32.99,58872605,1,18.26,79767789,9,73.68,945.3
350324,98651,7/29/13,51960659,4,16.35,10345340,2,43.66,81927426,4,15.97,216.6
628881,85738,10/29/13,94369328,7,5.14,41657242,6,35.02,56262079,2,18.87,283.84
459121,63181,12/23/01,95835733,5,28.79,,,,,,,143.95
863351,31747,5/19/18,93004511,8,34.22,56363962,9,48.36,73313053,1,80.8,789.8
785696,16310,3/20/05,94616792,9,19.22,29812273,9,31.16,55041329,2,74.96,603.34
145003,24339,10/31/03,97753083,2,90.45,51450275,7,87.55,67610003,2,72.76,939.27
665808,92864,3/11/02,33875846,10,30.03,45151042,5,17.65,17093717,3,27.9,472.25
421300,19207,1/18/08,67099640,3,18.99,55655258,7,29.7,13381534,10,92.28,1187.67
258765,53539,6/27/20,99083574,8,48.1,52470002,2,6.46,92200390,10,89.47,1292.42
199562,75764,7/13/01,16774601,7,90.05,49821940,1,26.33,18592877,5,27.09,792.13
314948,27918,5/29/14,17584913,8,54.92,41516518,10,27.67,54551210,10,61.33,1329.36
872440,21062,4/13/21,62941752,3,93.74,28071833,10,99.33,48161228,9,43.86,1669.26
900408,98548,5/19/07,17547855,5,23.31,32049351,4,70.99,55428980,5,16.31,482.06
169232,27800,7/18/05,30395041,7,93.71,87957508,7,19.43,69038902,3,76.54,1021.6
519522,48879,4/1/08,10963516,7,41.41,19404405,2,24.01,65855639,7,73.46,852.11
367893,42566,9/28/19,45967890,10,62.46,84248129,4,64.64,61146517,1,56.45,939.61
956729,16373,11/2/17,38977497,10,62.15,,,,,,,621.5
430977,22875,9/28/14,53135792,7,96.91,68388742,8,40.93,78107453,10,65.89,1664.71
746065,56024,5/12/12,61402733,1,63.56,14267083,8,61.02,96983313,6,58.24,901.16
950782,33228,1/29/11,26849153,10,84.43,96295880,8,32.18,60768121,1,87.48,1189.22
700146,14363,8/26/17,50583374,4,19.1,40351021,4,56.56,73191353,2,41.8,386.24
505841,84144,2/1/03,16926697,9,67.15,71099306,2,80.26,90858162,4,28.02,876.95
319843,53671,11/10/09,60119868,4,99.48,66135874,4,47.31,48205122,6,57.21,930.42
670223,39235,3/24/00,28442663,8,82.99,65468912,8,23.65,66013422,9,26.11,1088.11
547673,85002,5/2/12,51470053,8,79.19,56974182,10,29.95,57225946,8,82.62,1593.98
951886,72596,7/11/21,23481259,1,66.28,31569994,2,53.93,66356300,7,28.64,374.62
827950,23887,2/14/09,54783465,6,19.99,58302878,7,62.46,43786764,1,83.48,640.64
711673,16470,1/29/12,55232464,2,61.45,49390524,7,28.32,37056432,5,72.44,683.34
131061,81662,6/23/13,19417393,7,89.81,80799179,8,39.2,40864193,7,20.48,1085.63
695911,15442,1/29/16,70061853,1,68.62,95812382,5,78.43,36059742,9,47.62,889.35
269757,26438,12/15/00,22200507,2,13.71,77673850,2,50.79,10952719,3,50.68,281.04
564619,21581,8/14/09,87765910,1,75.68,44335193,4,19.24,93545581,5,87.58,590.54
207584,31924,3/28/05,34403834,3,91.53,80002143,2,26.72,23569636,3,16.67,378.04
216343,86921,11/1/07,23479099,5,18.54,79909830,2,85.78,19460248,8,6.87,319.22
371667,90961,11/11/20,16836786,9,11.79,78322589,9,99.85,92533458,6,22.18,1137.84
634789,29515,9/19/03,51687232,7,84.68,61389876,1,79.76,32268830,4,53.63,887.04
294860,41749,2/16/07,28695657,10,42.64,23051333,4,18.97,37713394,6,35.23,713.66
421952,58030,5/21/12,97209821,9,11.93,66129302,9,66.62,19846484,8,37.46,1006.63
428001,50447,3/3/01,52041526,9,86.93,46757560,5,68.64,42536018,7,59.14,1539.55
750395,75485,1/14/11,31895799,7,12.19,24202785,6,35.17,89868037,2,11.23,318.81
954505,35004,1/17/18,15026897,3,99.61,59363071,4,81.61,91670169,7,72.08,1129.83
124942,96381,12/28/20,17220885,2,21.24,16625690,6,54.6,25014213,5,46.35,601.83
874930,21629,6/20/17,48068166,3,37.56,76972730,9,48.22,34533650,9,17.53,704.43
482793,86830,11/18/00,40783161,6,31.1,66276597,8,34.34,50098693,3,15.22,506.98
383773,12890,5/6/09,68696087,6,57.95,96706045,4,36.73,75201303,2,38.81,572.24
294996,41514,2/27/19,96169961,3,90.35,15556525,6,70.45,94678056,7,85.77,1294.14
701857,86328,12/24/17,95121242,8,47.03,41575374,7,95.28,30750015,7,59.21,1457.67
125371,61970,2/18/08,37465511,7,64.21,11719416,9,21.65,59213106,2,49.45,743.22
257527,63290,5/8/08,68999336,4,73.86,50956494,10,86.94,96412839,3,84.71,1418.97
634743,75489,12/25/06,43287060,2,49.07,92921140,4,32.5,52937164,4,9.56,266.38
814629,69959,8/31/00,76542255,9,16.08,60518780,4,70.57,13298521,10,15.54,582.4
667627,74979,9/8/04,88659671,8,52.8,84911850,3,11,87844473,1,87.14,542.54
291028,70094,4/29/14,68239051,7,34.28,20305683,3,17.93,36794582,7,30.2,505.15
915188,86725,4/16/07,86200097,6,25.8,42835554,5,5.03,70714406,3,63.99,371.92
715937,38312,2/15/19,34150122,7,39.78,24583402,10,90,13375620,1,69.78,1248.24
475942,72402,1/20/08,26867982,4,6.59,14388478,10,11.88,67123431,9,71.32,787.04
550646,53607,8/13/01,43885936,9,95.48,32775779,4,6.93,52533213,1,40.61,927.65
991822,85738,2/8/09,87713830,5,53.56,67875247,4,78.09,10323977,8,97.69,1361.68
484059,97533,3/26/03,76121463,10,80.67,69329573,7,50.55,23618908,10,68.65,1847.05
652291,36276,10/31/18,75612947,10,60.82,99063283,1,91.61,55929221,9,52.13,1168.98
954451,31992,12/7/12,50986939,8,79.95,59521425,9,20.39,75847333,3,91.67,1098.12
252272,76958,4/10/18,45494181,4,24.53,57204920,3,26.82,55405417,10,24.9,427.58
555175,37810,5/30/09,37250390,5,49.22,94083716,6,85.58,29968049,1,8.84,768.42
289947,69807,1/10/06,87112976,8,81.62,33898548,2,68.83,54020824,2,27.31,845.24
349489,89948,2/17/20,97872691,6,64.53,95498612,2,74.02,54737602,2,8.03,551.28
283311,12397,5/8/21,54242203,8,44.96,49965246,6,24.07,38863204,8,83.04,1168.42
837036,41181,8/28/04,77846578,10,59.19,49763218,7,12.79,30914964,1,32.23,713.66
763795,37688,1/10/15,34670785,2,32.55,43212060,6,58.35,72042711,1,56.02,471.22
628115,80989,12/10/07,24185788,8,14.46,61039146,6,47.15,81494436,7,42.66,697.2
957626,86098,5/2/01,12867584,9,10.18,22870298,8,92.14,26417624,1,44.11,872.85
194606,48246,5/30/05,15072585,1,43.73,29098313,1,27.23,48897451,1,9.99,80.95
546229,16370,9/8/16,97654347,10,99.8,37721944,10,30.65,73857434,9,8.35,1379.65
365385,86082,5/12/02,28745907,4,79.39,49011614,8,14.56,21206294,3,49.01,581.07
672955,13462,11/16/17,37264827,1,98.47,69827525,2,24.93,68786146,7,94.65,810.88
176118,66358,12/2/03,66320704,6,69.66,93794618,1,64.75,42775001,1,74.58,557.29
234349,45911,10/26/02,53217257,1,61.33,10926869,5,95.74,17602087,5,28.05,680.28
862888,63353,7/4/14,42587937,2,65.33,49826037,9,51.1,86419644,6,5.66,624.52
114013,39968,3/8/12,14412769,2,26.26,39795359,8,33.08,24982325,6,26.44,475.8
397523,70607,7/21/16,52758375,8,37.2,10055791,8,55.91,68229076,1,76.44,821.32
524995,92023,1/26/19,69169741,1,18.71,13485066,9,9.68,54022565,5,89.87,555.18
268580,20369,10/15/01,98022328,1,37.83,42412567,10,10.22,83778731,3,84.52,393.59
473895,48993,3/2/17,22566733,9,91.49,79616112,6,42.13,20198735,1,57.93,1134.12
876619,58827,11/17/08,31193726,1,14.9,94266469,9,52.72,17273476,8,90.56,1213.86
953421,23696,6/17/17,49027999,2,78.22,54299204,9,93.93,80467207,8,11.21,1091.49
968419,69158,2/16/21,93096543,6,77.02,56034017,4,10.09,42049547,3,62.3,689.38
249901,21581,1/30/21,26949127,3,28.27,74149028,5,42.97,78713761,9,73.64,962.42
543742,86725,7/26/15,63396627,8,77.09,76562673,6,29.82,44173666,9,85.7,1566.94
227469,63353,12/23/03,40981042,2,45.36,25961608,2,13.56,85743448,4,70.05,398.04
552308,45060,4/4/01,62093171,9,60.48,71631778,4,36.51,48967457,2,10.48,711.32
303595,36276,12/23/13,79052717,8,14.11,18097950,9,72.71,93513717,1,89.98,857.25
690058,98548,10/26/12,45610749,7,13.92,68984743,8,11.65,92104025,5,11.4,247.64
980227,98341,7/9/05,87237637,7,48.46,53370778,7,63.86,46832995,6,13.9,869.64
128100,94844,9/9/00,40591760,8,66.53,47298846,3,16.39,39066785,4,41.2,746.21
358012,34425,3/29/05,48407804,2,97.89,58735310,9,80,24663666,8,16.33,1046.42
885015,81662,5/22/10,52287820,7,84.38,53643042,4,41.8,34098129,2,24.14,806.14
196360,94165,7/5/05,47374683,7,87.43,39032383,9,58.12,44504018,3,36.72,1245.25
139719,96480,12/15/14,71199438,8,72.46,14998079,10,24.87,,,,828.38
688931,16458,12/27/13,42329783,8,37.85,28454287,8,34.96,,,,582.48
847362,87725,6/26/04,15764788,7,53.05,36150920,1,5.26,46172378,1,5.04,381.65
627143,54937,7/6/07,88255527,5,17.1,43278903,8,60.05,36353213,1,34.64,600.54
242276,31212,6/10/00,63048919,2,47.85,15726351,5,30.09,24572876,9,94.11,1093.14
563327,63353,1/24/16,62921618,10,21.64,99106659,1,24.86,55780153,9,98.85,1130.91
885594,32117,10/7/14,13577575,9,13.74,56836064,1,95.26,84659498,10,78.27,1001.62
983733,80946,4/22/07,97834150,4,5.44,76705063,10,70.6,62820980,3,91.79,1003.13
657568,75223,10/23/00,80723582,4,12.91,67378482,5,35.29,68242732,3,31.14,321.51
833238,23447,6/20/01,33132480,5,94.79,61444052,1,34.35,18186438,9,38.23,852.37
181592,59173,6/9/06,24223039,7,37.77,,,,,,,264.39
706517,26582,10/19/11,73646668,9,96.42,,,,,,,867.78
103847,13462,10/6/08,85667004,2,10.22,39529160,1,84.81,74739767,1,65.7,170.95
795457,86082,1/19/17,93567605,5,64,30391664,9,28.84,32896329,6,20.99,705.5
425191,37774,5/26/16,97591340,10,94.88,18608564,1,51.24,11997542,6,16.66,1100
328193,81926,3/8/02,78332117,7,73.95,58113566,9,27.96,28036469,8,89.09,1482.01
787572,16572,3/31/08,28382490,1,47.45,94078483,1,76.14,86624928,6,29.5,300.59
892425,37688,2/12/20,85562952,5,59.11,36733365,7,21.72,16561401,6,99.01,1041.65
662692,34425,4/9/15,32426902,5,91.97,76625417,4,33.54,30976401,2,69.73,733.47
796211,61970,12/21/03,57139023,5,89.14,27395259,9,52.83,24135140,3,19.16,978.65
386587,74856,3/16/04,65088498,4,89.07,64109946,10,66.58,58913595,3,78.77,1258.39
114602,86830,1/6/03,86357587,4,30.53,70886165,5,12.52,81504906,3,70.98,397.66
526716,12349,6/10/15,29363806,5,57.48,75874230,3,13.06,17215562,3,9.66,355.56
553448,88287,8/29/10,72582186,10,87.84,69010810,5,93.07,20191380,7,85.48,1942.11
126401,32869,10/23/16,63772016,3,54.46,96352201,3,50.52,34873497,9,68.61,932.43
529848,33257,2/28/10,61290597,9,76.2,26351387,9,50.85,91780431,1,60.5,1203.95
237698,88287,7/13/07,18627711,6,92.74,78147187,7,46.44,77205112,10,54.17,1423.22
359866,47297,9/28/14,96463601,8,9.83,40135751,2,50.88,19125435,8,91.05,908.8
349115,52682,6/19/03,70450656,3,86,80226876,3,79.56,17305765,8,59.3,971.08
757080,28193,12/15/11,87280179,10,60.15,60367454,2,89.56,85197889,1,10.66,791.28
405184,24454,3/4/18,69157433,4,53.64,98258267,6,74.04,95570754,3,57.65,831.75
880217,75485,5/24/04,26128099,4,20.64,65532871,7,78.1,29754600,6,44.62,896.98
471568,69693,7/11/00,98072130,3,53.47,81727167,5,10.11,98466674,6,94.13,775.74
704639,89549,3/1/21,88483124,10,5.42,83358142,4,21.53,32245722,3,95.13,425.71
516292,12151,10/15/21,71674728,6,44.67,72787321,3,45.26,72995067,9,54.56,894.84
812967,57544,11/28/11,39496060,10,51.07,63446789,2,99.05,51944436,4,96.03,1092.92
707579,25154,8/4/11,60386297,10,24,98692751,9,80.25,47884974,4,73.85,1257.65
883289,40309,11/22/17,25321542,8,78.57,15349460,8,7.15,40329401,9,39.68,1042.88
924308,27792,12/5/11,37639813,3,67.25,82182920,2,99.47,49104631,5,66.92,735.29
192144,53606,12/12/10,13586944,3,16.33,54895097,10,72.54,12328454,10,68.21,1456.49
974098,30803,1/5/19,22795097,2,42.83,20175508,9,98.88,49808236,8,45.56,1340.06
871625,36441,1/25/20,44416416,1,34.92,55966264,6,93.09,72775355,1,76.68,670.14
478877,36128,3/4/02,87782216,2,76.28,55668142,4,88.25,49395776,6,37.88,732.84
190966,76826,9/10/02,12161396,8,92.09,38335940,5,72.11,61846776,8,82.16,1754.55
697390,68344,6/27/18,50269539,7,36.53,21492070,5,77.63,75296540,1,35.2,679.06
550014,98341,9/19/04,94520275,7,32.24,58088337,9,29.61,38534330,6,91.72,1042.49
946735,58030,7/27/10,21741292,2,78.98,67820982,8,19.12,75409922,10,74.26,1053.52
270486,99975,6/1/14,87088839,10,7.84,88835050,4,87.66,28444667,9,10.27,521.47
474839,17330,11/19/04,75712159,1,18.82,41367810,7,88.69,35145110,4,76.01,943.69
678255,72596,5/14/18,82500578,5,45.43,74227472,5,42.87,10145460,6,27.82,608.42
626952,11808,9/7/11,61600991,4,65.52,43554809,9,14.97,52036069,5,33.04,562.01
815146,18365,3/21/08,41784734,3,75.63,62454887,10,76.7,79506038,9,47.02,1417.07
101833,67834,4/30/15,49169940,10,66.36,67723850,9,98.06,47904854,7,11.48,1626.5
626296,70607,4/3/14,19494456,10,7.68,53147561,9,59.89,35730483,10,91.21,1527.91
645368,40875,10/30/15,62435165,7,98.23,51662183,1,33.65,42733165,7,5.74,761.44
473148,85073,8/19/02,61883095,1,57.64,94357374,3,43.11,57611352,4,23.61,281.41
737724,36224,10/9/05,26620814,6,60.6,45132400,5,14.68,52977152,1,83.67,520.67
613865,45272,9/24/00,96702204,7,87.45,35436056,7,14.34,19872837,3,83.18,962.07
234482,82231,12/12/01,80137552,6,50.21,40335146,9,69.37,63546228,7,53.15,1297.64
373050,63293,6/11/12,45381220,1,32.16,73506305,9,11.85,18788724,1,81.18,219.99
736990,48534,5/27/09,81631409,1,81.66,34525689,9,77.65,57059683,4,71.42,1066.19
503832,63019,8/16/07,56394318,10,15.86,,,,,,,158.6
464303,43868,8/13/17,19656811,4,33.39,,,,,,,133.56
770420,87145,10/18/19,29106147,10,35.76,41587131,7,50.07,45701869,9,59.57,1244.22
992776,75380,2/5/10,22646739,10,44.07,73798856,6,75.2,26891166,3,26.29,970.77
775474,72596,9/25/07,90883641,7,35.72,14027360,4,46.95,84879825,1,95.9,533.74
236503,16572,5/16/20,23207267,8,44.15,53318201,8,49.05,95947542,7,34.65,988.15
377516,90505,3/6/10,73733989,1,50.66,39948241,2,77.75,36527199,8,95.72,971.92
678305,21732,2/16/06,44126830,10,81.45,78383636,3,82.27,92917152,2,25.8,1112.91
200323,78896,4/15/16,84008081,1,32.47,54032857,10,76.32,30202175,2,87.75,971.17
252886,39028,6/6/19,13013688,9,90.26,95846235,1,96.21,56991760,9,68.79,1527.66
358375,95451,12/8/07,59332634,2,97.43,98903188,4,70.15,21172383,10,97.21,1447.56
534320,68344,8/15/03,54460722,7,31.8,54488726,9,8.22,21226511,6,41.29,544.32
997175,30606,7/5/08,20999084,2,56.99,16823849,8,59.6,58574911,6,8.6,642.38
475044,85073,6/8/00,93457716,8,15.97,73107740,8,19.71,40149307,6,73.79,728.18
977959,61092,7/4/13,91360138,4,95.14,82252610,6,13.23,90484885,3,45.84,597.46
523246,75380,12/15/04,20097946,6,21.26,48010442,3,83.47,23171581,1,77.64,455.61
741234,62134,10/5/18,62902282,7,94.29,89420668,8,43.22,50988161,5,64.98,1330.69
518750,61092,4/22/13,75290472,6,46.93,78285066,7,18.46,,,,410.8
987555,10799,7/26/18,23960081,6,32.1,41517080,4,59.89,,,,432.16
646199,28449,5/10/14,35824642,8,66.64,59398256,7,80.24,52303287,6,7.69,1140.94
474456,34425,6/7/18,91372468,8,76.96,87291741,9,41.54,56926072,7,60.17,1410.73
655614,50379,4/12/03,94656772,2,74.26,96474899,3,10.95,43352130,5,77.36,568.17
950297,77098,6/30/01,97785860,10,37.87,86647767,10,63.72,73380045,8,43.64,1365.02
300055,79121,3/31/03,69917977,5,11.95,18601334,4,75.45,16185564,6,58.49,712.49
210303,45819,3/21/07,50280958,4,54.53,28246320,8,44.11,52488039,2,79.33,729.66
837966,96358,11/22/21,69188963,7,13,70405320,5,96.03,64657808,2,7.74,586.63
521662,62134,2/12/16,88327482,2,39.86,55869665,1,33.55,34866423,10,47.45,587.77
617895,88740,6/7/11,58103384,10,51.46,95483407,6,62.34,33320530,2,52.68,994
698876,70607,1/15/06,33901023,2,33.24,61753488,4,31.77,52106856,7,59.26,608.38
883447,68995,6/12/18,16079533,1,90.72,28904078,10,93.68,51900844,10,31.66,1344.12
710949,57516,10/16/08,20101943,6,82.28,81427654,3,84.88,92417501,5,71.9,1107.82
773151,23743,6/18/10,66114689,9,88.38,84323667,1,96.5,61702130,3,37.25,1003.67
553877,94146,4/17/20,46162831,3,56.05,53963379,10,45.29,28253265,6,86.63,1140.83
241978,90141,1/9/02,14135467,2,81.07,85498332,4,11.88,12236254,8,41.03,537.9
944697,74405,3/4/12,17521752,9,16.45,47077713,3,72.54,49964247,8,49.31,760.15
907552,83100,9/23/13,16891049,1,48.57,92199052,10,44.18,63212359,6,32.66,686.33
210803,70607,2/8/11,73661504,7,55.98,88936770,2,59.57,67790126,3,31.2,604.6
289811,79121,6/24/06,31958818,7,59.85,51806281,3,84.21,23827662,9,64.73,1254.15
848588,93881,4/4/16,37972965,4,78.57,66891209,3,33.77,79378313,4,76.27,720.67
697468,90467,3/13/16,79313814,7,39.83,,,,,,,278.81
806244,42427,6/28/06,20639711,9,41.94,,,,,,,377.46
369091,90141,2/15/11,51938213,1,64.87,44973350,8,82.92,58352824,8,48.27,1114.39
471990,39547,4/27/13,16200155,2,66.12,99927940,9,19.91,63927829,6,88.45,842.13
823571,29515,10/28/20,81524955,7,84.58,62522661,10,73.55,98182775,4,81.96,1655.4
728083,90467,12/15/04,84109096,1,15.02,67151534,8,81.96,67442977,7,57.13,1070.61
576134,60464,7/14/08,58625707,6,36.53,47633135,6,30.77,85711500,6,68.95,817.5
105071,68344,11/12/07,13077715,7,32.31,89744124,8,78.43,,,,853.61
817124,42427,11/28/12,37936922,2,26.87,15030810,6,50.62,78046469,7,50.47,710.75
648504,88903,1/29/03,19951314,6,24.26,60301117,4,94.95,11491171,9,13.05,642.81
802690,76065,11/23/20,28922400,3,68.65,80028759,8,40.37,43729444,2,42.26,613.43
339177,31725,8/23/10,57366927,3,53.42,57060695,5,16.49,78635870,1,17.52,260.23
774705,36128,5/11/17,35119340,2,89.34,62000645,2,94.28,91318148,2,86.33,539.9
434037,17330,10/21/16,17686201,2,62.28,12899071,10,87.7,77059105,8,48.77,1391.72
820196,48534,6/5/14,95860411,9,57.91,33063945,9,90.07,26357902,2,63.03,1457.88
506805,91446,11/28/03,98538155,9,90.6,49449461,6,27.98,33706240,8,75.03,1583.52
755255,42427,9/13/10,17227152,6,71.8,67951951,2,93.55,41071979,7,36.54,873.68
880641,86098,3/21/06,75319557,8,26.08,61863581,7,13.12,69462737,7,8.21,357.95
367898,53130,6/23/11,38661601,1,66.15,19029558,6,11.13,24865388,2,84.8,302.53
272447,75764,7/6/15,32762712,8,55.7,47514028,3,97.64,48765067,3,43.68,869.56
296689,18281,11/26/15,15026016,10,12.99,97377166,5,36.24,,,,311.1
816089,24454,2/25/10,83729784,1,52.78,64979264,8,83.69,,,,722.3
689341,47024,10/11/11,25482642,4,57.02,12069968,8,64.17,99379376,3,79.99,981.41
535649,67380,12/23/04,53210649,1,19.19,81162081,2,31.18,65342442,8,32.15,338.75
384204,65150,8/10/14,38166372,3,84.59,83973178,4,64.42,68569147,4,41.7,678.25
932992,83619,6/13/10,15555315,8,48.6,62510913,1,70.61,77530658,6,83.62,961.13
975931,49261,9/1/03,68014803,6,43.68,21923672,3,28.57,54667325,8,67.27,885.95
469273,41514,8/10/11,88949057,8,87.5,17355866,10,75.74,81655961,5,35.66,1635.7
899697,33563,2/5/10,58871971,8,58.09,58507023,7,34.79,18857012,3,23.43,778.54
284384,85101,12/3/04,27404169,3,61.77,34304603,2,98.81,66391349,4,51.53,589.05
585477,40848,8/22/01,38522386,9,90.92,79506135,1,9.01,46570083,1,10.33,837.62
120595,17480,10/15/11,68290705,8,40.85,83600508,3,15.74,84432770,7,92.76,1023.34
197994,99471,10/8/09,55175418,7,85.22,15995151,10,10.19,88996378,9,90.73,1515.01
666309,61567,6/24/05,35421550,2,67.97,99495846,1,9.02,63984771,2,94.88,334.72
897121,40309,7/26/13,28379638,5,69.23,88510667,6,53.58,17069361,1,97.5,765.13
564470,42117,6/12/13,32840795,9,84.58,71057106,8,79.05,45176046,5,81.58,1801.52
628684,89549,2/6/17,26498562,4,50.71,35632765,10,94.73,49085505,3,68.95,1356.99
100331,16476,12/20/18,56181227,1,49.44,97096078,10,95.71,55826719,5,25.85,1135.79
404728,39925,7/25/12,73918407,4,41.98,77328561,2,64.86,50372788,9,17.46,454.78
839941,35832,4/8/01,90036085,10,24.47,91157942,5,51.79,64325611,10,49.14,995.05
808326,75986,6/29/02,55919101,3,54.63,64754040,6,34,74000699,10,58.19,949.79
823489,72596,2/16/19,63476722,8,66.34,71235168,2,21.89,36181235,7,64.31,1024.67
409730,98109,4/12/18,40306444,4,33.59,91285106,7,85.68,62988721,4,36.5,880.12
775261,35800,1/7/20,20840807,4,99.16,56096675,3,7.64,16295385,1,20.41,439.97
869936,67007,5/6/14,55837922,3,96.01,39413471,5,43.99,64831735,10,96.56,1473.58
589728,60334,3/21/12,75951692,2,42.08,52122114,7,80.17,76906474,1,73.35,718.7
335290,39547,3/7/21,69655667,6,60.57,93315643,2,12.5,80725446,8,61.84,883.14
310132,64893,12/11/08,15933828,8,34.86,19865110,4,49.7,88614986,3,90.72,749.84
969115,79604,10/15/16,57738374,8,63.72,87623042,2,88.92,26450892,5,80.71,1091.15
873986,22395,12/26/15,47965881,7,25,34003482,8,66.82,12506491,8,95.48,1473.4
970717,79935,4/13/06,42489024,2,74.29,29738090,5,7.68,81030902,7,85.51,785.55
674436,86732,6/25/02,73613072,1,29.37,13009544,9,70.48,97471737,2,85.79,835.27
584053,54965,10/27/06,38434494,2,86.05,30416108,5,95.99,17191573,3,92.19,928.62
443902,76329,3/22/00,23439950,1,18.41,41818107,7,27.16,22850679,6,43.42,469.05
887499,70782,12/4/06,84610594,8,50.91,59418719,7,25.26,13856247,7,64.91,1038.47
709625,25036,12/7/20,66637161,3,66.32,67908737,2,52.52,56091139,9,35,619
681689,20488,3/3/19,94588325,10,65.68,73459229,10,28.75,86624893,5,66.47,1276.65
343968,66059,1/30/21,16021808,9,89.07,90185735,6,65.33,98747885,5,71.69,1552.06
511337,35800,1/21/21,14617283,4,20.81,66480628,6,61.02,43678597,3,86.12,707.72
138442,86921,4/14/07,49857210,2,31.16,40172752,2,13.47,66478424,7,31.13,307.17
669159,68927,5/20/11,47315914,8,34.34,80676323,7,58.02,99809937,9,62.72,1245.34
659835,35253,6/5/21,79919282,7,34.46,88133070,7,85.03,28792702,1,30.32,866.75
282001,29188,1/5/01,86709925,8,34.9,94281045,7,57.2,87194658,7,5.15,715.65
933133,46704,5/2/07,83476713,1,86.95,38524088,9,44.06,16624237,3,12.21,520.12
692516,42117,9/29/19,11834329,5,41.65,37535535,4,90.3,41228236,3,38.77,685.76
930024,94165,11/5/09,70285244,2,37.79,83050745,2,51.18,35922066,6,94.22,743.26
761805,37091,9/20/03,64132602,5,80.06,42848942,5,41.1,94473792,1,52.22,658.02
642943,69959,12/1/09,91785642,8,26.56,57397805,7,33.63,21494924,8,58.69,917.41
752957,81967,6/28/10,59808415,3,13.17,19010956,2,8.88,10902813,4,86.56,403.51
785112,86732,2/20/19,67733983,10,89.15,35888165,3,46.19,20209248,3,34.49,1133.54
803909,91751,11/8/15,49644200,2,9.4,97774578,2,28.86,90289379,6,40.6,320.12
241092,53539,8/31/15,28568166,6,82.52,55543854,7,52.43,47961511,6,54.78,1190.81
688757,79543,12/3/10,90295287,3,46.16,48164671,4,56.46,72450929,7,73.8,880.92
100432,93881,12/12/10,29920855,10,30.89,74735185,7,37.91,68796864,3,39.82,693.73
274856,45004,7/12/08,28885958,1,65.95,23010380,2,88.24,62248460,9,6.33,299.4
456154,74625,11/27/04,44015296,9,34.11,61957681,4,79.3,45035011,3,19.61,683.02
341388,38192,3/15/10,11752550,7,91.89,86465957,2,56.83,26626091,7,94,1414.89
487237,63514,7/30/00,97425154,2,70.21,20655441,2,47.1,91865537,1,77.38,312
211593,28855,4/11/17,70858830,6,67.44,68634944,3,81.26,83800566,6,15.18,739.5
364860,70144,1/3/17,24665797,9,72.9,93385051,1,90.9,67967360,3,8.19,771.57
843482,61338,3/29/10,75152674,6,84.09,81466614,4,50.94,29231327,2,89.06,886.42
836446,85002,9/4/01,78748001,3,92.89,82451799,1,96.81,36715105,3,64.07,567.69
930467,70633,9/28/13,88432388,5,82.25,16172061,9,61.08,44557241,1,27,987.97
855404,18576,9/23/20,51403417,5,81.63,23150756,4,95,31574089,6,72.63,1223.93
831305,79543,9/5/10,99932495,4,6.8,95677094,10,96.67,88781958,10,94.78,1941.7
243871,21732,2/23/09,45734194,4,69.33,60200384,6,82.63,50175462,9,36.96,1105.74
565686,45060,5/8/10,94284582,9,74.77,14119376,3,34.96,86448483,6,75.48,1230.69
473165,40361,11/16/16,64088917,10,66.33,49487323,6,28.23,78390418,6,42.06,1085.04
578597,39089,10/17/03,24017340,3,86.71,76102236,3,35.86,12882803,6,5.7,401.91
